sample,time_ms,ir_raw,red_raw,ir_dc,red_dc,ir_ac,red_ac,time_s,ir_raw_minus_dc,red_raw_minus_dc
3662.0,36620.0,82597.0,72052.0,82723.9,72113.2,-172.0,-67.2,36.62,-126.89999999999418,-61.19999999999709
3664.0,36640.0,82565.0,72040.0,82722.4,72112.5,-131.0,-53.8,36.64,-157.39999999999418,-72.5
3666.0,36660.0,82527.0,72013.0,82720.5,72111.6,-121.1,-53.7,36.66,-193.5,-98.60000000000582
3668.0,36680.0,82514.0,72007.0,82718.4,72110.6,-136.1,-64.4,36.68,-204.39999999999418,-103.60000000000582
3670.0,36700.0,82517.0,72008.0,82716.4,72109.6,-161.0,-78.4,36.7,-199.39999999999418,-101.60000000000582
3672.0,36720.0,82535.0,72020.0,82714.5,72108.7,-180.4,-89.1,36.72,-179.5,-88.69999999999709
3674.0,36740.0,82573.0,72033.0,82713.1,72107.9,-185.8,-93.2,36.74,-140.10000000000582,-74.89999999999418
3676.0,36760.0,82627.0,72046.0,82712.2,72107.2,-172.9,-89.7,36.76,-85.19999999999709,-61.19999999999709
3678.0,36780.0,82698.0,72084.0,82711.9,72107.0,-141.3,-78.6,36.78,-13.89999999999418,-23.0
3680.0,36800.0,82780.0,72106.0,82712.3,72106.9,-94.0,-59.0,36.8,67.69999999999709,-0.8999999999941792
3682.0,36820.0,82849.0,72138.0,82713.5,72107.2,-33.3,-34.7,36.82,135.5,30.80000000000291
3684.0,36840.0,82889.0,72153.0,82715.1,72107.6,33.5,-7.9,36.84,173.89999999999418,45.39999999999418
3686.0,36860.0,82932.0,72167.0,82717.2,72108.2,97.5,17.9,36.86,214.8000000000029,58.80000000000291
3688.0,36880.0,82969.0,72190.0,82719.6,72109.0,154.2,40.1,36.88,249.39999999999418,81.0
3690.0,36900.0,82976.0,72186.0,82722.2,72109.7,201.3,58.6,36.9,253.8000000000029,76.30000000000291
3692.0,36920.0,82988.0,72190.0,82724.8,72110.5,235.0,71.2,36.92,263.1999999999971,79.5
3694.0,36940.0,82994.0,72194.0,82727.4,72111.3,255.3,78.6,36.94,266.6000000000058,82.69999999999709
3696.0,36960.0,83020.0,72213.0,82730.3,72112.3,267.2,83.1,36.96,289.6999999999971,100.69999999999709
3698.0,36980.0,83050.0,72225.0,82733.4,72113.4,278.4,89.2,36.98,316.6000000000058,111.60000000000582
3700.0,37000.0,83085.0,72254.0,82736.7,72114.7,292.4,98.0,37.0,348.3000000000029,139.3000000000029
3702.0,37020.0,83113.0,72269.0,82740.4,72116.1,311.4,110.5,37.02,372.6000000000058,152.89999999999418
3704.0,37040.0,83154.0,72292.0,82744.5,72117.9,336.9,127.0,37.04,409.5,174.10000000000582
3706.0,37060.0,83097.0,72267.0,82748.2,72119.4,363.5,144.2,37.06,348.8000000000029,147.60000000000582
3708.0,37080.0,82862.0,72162.0,82750.0,72120.1,362.4,146.9,37.08,112.0,41.89999999999418
3710.0,37100.0,82532.0,72032.0,82748.7,72119.5,290.3,118.1,37.1,-216.6999999999971,-87.5
3712.0,37120.0,82232.0,71915.0,82744.2,72117.8,126.5,52.3,37.12,-512.1999999999971,-202.8000000000029
3714.0,37140.0,82050.0,71852.0,82737.7,72115.3,-105.3,-39.1,37.14,-687.6999999999971,-263.3000000000029
3716.0,37160.0,82049.0,71866.0,82730.7,72112.8,-345.3,-130.8,37.16,-681.6999999999971,-246.8000000000029
3718.0,37180.0,82156.0,71916.0,82724.7,72110.7,-525.2,-195.8,37.18,-568.6999999999971,-194.6999999999971
3720.0,37200.0,82289.0,71990.0,82720.0,72109.3,-608.2,-220.0,37.2,-431.0,-119.30000000000291
3722.0,37220.0,82438.0,72040.0,82716.8,72108.5,-594.9,-204.2,37.22,-278.8000000000029,-68.5
3724.0,37240.0,82543.0,72097.0,82714.8,72108.3,-509.0,-161.5,37.24,-171.8000000000029,-11.30000000000291
3726.0,37260.0,82622.0,72143.0,82713.6,72108.5,-387.6,-105.4,37.26,-91.60000000000582,34.5
3728.0,37280.0,82722.0,72185.0,82713.4,72109.1,-260.6,-46.3,37.28,8.60000000000582,75.89999999999418
3730.0,37300.0,82795.0,72214.0,82714.1,72110.1,-139.3,9.6,37.3,80.89999999999418,103.89999999999418
3732.0,37320.0,82838.0,72228.0,82715.3,72111.3,-31.6,57.1,37.32,122.69999999999709,116.69999999999709
3734.0,37340.0,82826.0,72220.0,82716.4,72112.4,51.5,91.6,37.34,109.60000000000582,107.60000000000582
3736.0,37360.0,82802.0,72199.0,82717.4,72113.4,100.5,109.7,37.36,84.60000000000582,85.60000000000582
3738.0,37380.0,82782.0,72194.0,82718.1,72114.2,116.7,111.6,37.38,63.89999999999418,79.80000000000291
3740.0,37400.0,82752.0,72192.0,82718.5,72114.9,109.3,103.8,37.4,33.5,77.10000000000582
3742.0,37420.0,82748.0,72177.0,82718.8,72115.6,88.0,93.3,37.42,29.19999999999709,61.39999999999418
3744.0,37440.0,82784.0,72185.0,82719.4,72116.3,66.2,83.1,37.44,64.60000000000582,68.69999999999709
3746.0,37460.0,82823.0,72204.0,82720.3,72117.2,56.9,77.2,37.46,102.69999999999709,86.80000000000291
3748.0,37480.0,82869.0,72213.0,82721.6,72118.2,64.8,78.0,37.48,147.39999999999418,94.80000000000291
3750.0,37500.0,82935.0,72231.0,82723.5,72119.2,90.0,82.9,37.5,211.5,111.80000000000291
3752.0,37520.0,82972.0,72255.0,82725.9,72120.5,130.8,92.0,37.52,246.10000000000582,134.5
3754.0,37540.0,83031.0,72268.0,82728.8,72121.9,179.2,105.3,37.54,302.1999999999971,146.10000000000582
3756.0,37560.0,83099.0,72295.0,82732.3,72123.5,231.7,121.7,37.56,366.6999999999971,171.5
3758.0,37580.0,83123.0,72305.0,82736.2,72125.3,286.5,140.5,37.58,386.8000000000029,179.6999999999971
3760.0,37600.0,83159.0,72306.0,82740.3,72127.2,336.0,159.1,37.6,418.6999999999971,178.8000000000029
3762.0,37620.0,83168.0,72322.0,82744.6,72129.2,376.6,174.2,37.62,423.3999999999942,192.8000000000029
3764.0,37640.0,83165.0,72303.0,82748.8,72130.9,405.2,182.7,37.64,416.1999999999971,172.10000000000582
3766.0,37660.0,83175.0,72321.0,82753.0,72132.7,420.5,183.8,37.66,422.0,188.3000000000029
3768.0,37680.0,83158.0,72301.0,82757.1,72134.4,425.8,183.1,37.68,400.8999999999942,166.60000000000582
3770.0,37700.0,83168.0,72312.0,82761.1,72136.1,422.2,179.5,37.7,406.8999999999942,175.89999999999418
3772.0,37720.0,83176.0,72319.0,82765.2,72137.9,416.0,177.1,37.72,410.8000000000029,181.10000000000582
3774.0,37740.0,83215.0,72342.0,82769.6,72140.0,414.0,179.1,37.74,445.3999999999942,202.0
3776.0,37760.0,83240.0,72353.0,82774.3,72142.1,421.8,186.8,37.76,465.6999999999971,210.89999999999418
3778.0,37780.0,83253.0,72354.0,82779.1,72144.2,437.4,196.4,37.78,473.8999999999942,209.8000000000029
3780.0,37800.0,83224.0,72339.0,82783.7,72146.2,452.5,202.9,37.8,440.3000000000029,192.8000000000029
3782.0,37820.0,83010.0,72227.0,82786.5,72147.3,445.9,197.4,37.82,223.5,79.69999999999709
3784.0,37840.0,82668.0,72078.0,82786.3,72146.9,377.7,160.5,37.84,-118.30000000000291,-68.89999999999418
3786.0,37860.0,82310.0,71938.0,82782.4,72145.2,217.4,84.2,37.86,-472.3999999999942,-207.1999999999971
3788.0,37880.0,82077.0,71843.0,82775.8,72142.4,-25.6,-22.0,37.88,-698.8000000000029,-299.3999999999942
3790.0,37900.0,81975.0,71800.0,82768.0,72139.0,-297.3,-136.4,37.9,-793.0,-339.0
3792.0,37920.0,82009.0,71832.0,82760.3,72135.8,-532.2,-233.6,37.92,-751.3000000000029,-303.8000000000029
3794.0,37940.0,82110.0,71866.0,82753.5,72133.0,-681.9,-292.6,37.94,-643.5,-267.0
3796.0,37960.0,82242.0,71913.0,82748.1,72130.7,-730.8,-309.7,37.96,-506.1000000000058,-217.6999999999971
3798.0,37980.0,82340.0,71952.0,82743.8,72128.8,-692.7,-292.6,37.98,-403.8000000000029,-176.8000000000029
3800.0,38000.0,82426.0,71999.0,82740.4,72127.4,-602.4,-254.1,38.0,-314.3999999999942,-128.39999999999418
3802.0,38020.0,82510.0,72039.0,82737.9,72126.5,-489.5,-205.2,38.02,-227.89999999999418,-87.5
3804.0,38040.0,82608.0,72061.0,82736.4,72125.9,-372.3,-153.7,38.04,-128.39999999999418,-64.89999999999418
3806.0,38060.0,82647.0,72090.0,82735.5,72125.4,-262.1,-107.9,38.06,-88.5,-35.39999999999418
3808.0,38080.0,82648.0,72070.0,82734.6,72124.9,-172.9,-72.5,38.08,-86.60000000000582,-54.89999999999418
3810.0,38100.0,82611.0,72048.0,82733.5,72124.3,-115.3,-53.3,38.1,-122.5,-76.30000000000291
3812.0,38120.0,82571.0,72022.0,82732.0,72123.3,-93.2,-51.2,38.12,-161.0,-101.30000000000291
3814.0,38140.0,82514.0,72000.0,82730.0,72122.1,-102.1,-63.4,38.14,-216.0,-122.10000000000582
3816.0,38160.0,82489.0,71983.0,82727.8,72120.8,-132.9,-83.7,38.16,-238.8000000000029,-137.8000000000029
3818.0,38180.0,82492.0,71984.0,82725.4,72119.4,-171.0,-105.5,38.18,-233.39999999999418,-135.39999999999418
3820.0,38200.0,82507.0,71985.0,82723.2,72118.1,-201.8,-122.2,38.2,-216.1999999999971,-133.10000000000582
3822.0,38220.0,82554.0,71996.0,82721.4,72116.8,-216.2,-130.6,38.22,-167.39999999999418,-120.80000000000291
3824.0,38240.0,82611.0,72029.0,82720.0,72115.9,-209.8,-129.4,38.24,-109.0,-86.89999999999418
3826.0,38260.0,82678.0,72055.0,82719.4,72115.2,-181.6,-118.3,38.26,-41.39999999999418,-60.19999999999709
3828.0,38280.0,82749.0,72086.0,82719.5,72114.8,-133.0,-98.7,38.28,29.5,-28.80000000000291
3830.0,38300.0,82805.0,72110.0,82720.3,72114.6,-70.4,-73.4,38.3,84.69999999999709,-4.600000000005821
3832.0,38320.0,82863.0,72142.0,82721.6,72114.8,-2.8,-45.5,38.32,141.39999999999418,27.19999999999709
3834.0,38340.0,82909.0,72154.0,82723.4,72115.1,63.4,-16.7,38.34,185.60000000000582,38.89999999999418
3836.0,38360.0,82957.0,72174.0,82725.6,72115.7,123.1,9.8,38.36,231.39999999999418,58.30000000000291
3838.0,38380.0,82978.0,72175.0,82728.0,72116.3,173.7,32.9,38.38,250.0,58.69999999999709
3840.0,38400.0,82984.0,72177.0,82730.5,72116.9,212.4,49.5,38.4,253.5,60.10000000000582
3842.0,38420.0,82981.0,72169.0,82733.0,72117.5,237.9,58.6,38.42,248.0,51.5
3844.0,38440.0,82959.0,72162.0,82735.3,72117.9,249.5,60.0,38.44,223.6999999999971,44.10000000000582
3846.0,38460.0,82986.0,72153.0,82737.8,72118.2,250.9,55.7,38.46,248.1999999999971,34.80000000000291
3848.0,38480.0,83005.0,72168.0,82740.4,72118.8,251.4,50.5,38.48,264.6000000000058,49.19999999999709
3850.0,38500.0,83030.0,72174.0,82743.2,72119.3,255.4,48.6,38.5,286.8000000000029,54.69999999999709
3852.0,38520.0,83075.0,72189.0,82746.4,72120.0,265.5,50.0,38.52,328.6000000000058,69.0
3854.0,38540.0,83095.0,72198.0,82749.8,72120.7,284.1,55.0,38.54,345.1999999999971,77.30000000000291
3856.0,38560.0,83106.0,72185.0,82753.3,72121.4,307.6,61.6,38.56,352.6999999999971,63.60000000000582
3858.0,38580.0,83004.0,72141.0,82756.2,72121.8,325.1,64.9,38.58,247.8000000000029,19.19999999999709
3860.0,38600.0,82712.0,72005.0,82756.7,72121.0,304.1,51.2,38.6,-44.69999999999709,-116.0
3862.0,38620.0,82353.0,71855.0,82753.5,72118.8,199.2,0.7,38.62,-400.5,-263.8000000000029
3864.0,38640.0,82076.0,71745.0,82747.4,72115.3,0.8,-87.9,38.64,-671.3999999999942,-370.3000000000029
3866.0,38660.0,81961.0,71693.0,82739.7,72111.3,-250.8,-194.7,38.66,-778.6999999999971,-418.3000000000029
3868.0,38680.0,81952.0,71697.0,82731.8,72107.1,-488.9,-293.6,38.68,-779.8000000000029,-410.1000000000058
3870.0,38700.0,82037.0,71739.0,82724.6,72103.3,-658.5,-362.5,38.7,-687.6000000000058,-364.3000000000029
3872.0,38720.0,82182.0,71803.0,82718.8,72100.1,-732.2,-389.7,38.72,-536.8000000000029,-297.1000000000058
3874.0,38740.0,82324.0,71862.0,82714.5,72097.6,-710.2,-376.5,38.74,-390.5,-235.60000000000582
3876.0,38760.0,82444.0,71921.0,82711.5,72095.7,-617.8,-333.8,38.76,-267.5,-174.6999999999971
3878.0,38780.0,82550.0,71962.0,82709.6,72094.3,-488.5,-275.6,38.78,-159.60000000000582,-132.3000000000029
3880.0,38800.0,82659.0,72007.0,82708.9,72093.3,-348.2,-214.0,38.8,-49.89999999999418,-86.30000000000291
3882.0,38820.0,82712.0,72019.0,82708.8,72092.5,-214.4,-156.7,38.82,3.1999999999970896,-73.5
3884.0,38840.0,82709.0,72004.0,82708.9,72091.8,-104.8,-112.2,38.84,0.10000000000582077,-87.80000000000291
3886.0,38860.0,82671.0,71982.0,82708.6,72090.8,-34.2,-86.8,38.86,-37.60000000000582,-108.80000000000291
3888.0,38880.0,82594.0,71943.0,82707.7,72089.4,-8.0,-82.5,38.88,-113.69999999999709,-146.39999999999418
3890.0,38900.0,82539.0,71919.0,82706.2,72087.8,-23.7,-96.8,38.9,-167.1999999999971,-168.8000000000029
3892.0,38920.0,82518.0,71904.0,82704.3,72085.9,-66.6,-121.4,38.92,-186.3000000000029,-181.89999999999418
3894.0,38940.0,82521.0,71910.0,82702.4,72084.2,-115.0,-146.4,38.94,-181.39999999999418,-174.1999999999971
3896.0,38960.0,82530.0,71918.0,82700.6,72082.5,-153.2,-163.1,38.96,-170.60000000000582,-164.5
3898.0,38980.0,82584.0,71939.0,82699.3,72081.0,-171.9,-169.2,38.98,-115.30000000000291,-142.0
3900.0,39000.0,82654.0,71956.0,82698.6,72079.8,-164.1,-164.3,39.0,-44.60000000000582,-123.80000000000291
3902.0,39020.0,82726.0,71995.0,82698.7,72078.9,-129.1,-149.4,39.02,27.30000000000291,-83.89999999999418
3904.0,39040.0,82801.0,72028.0,82699.5,72078.3,-74.3,-125.4,39.04,101.5,-50.30000000000291
3906.0,39060.0,82852.0,72061.0,82700.8,72078.0,-8.4,-95.7,39.06,151.1999999999971,-17.0
3908.0,39080.0,82916.0,72071.0,82702.8,72077.8,60.4,-65.7,39.08,213.1999999999971,-6.80000000000291
3910.0,39100.0,82947.0,72081.0,82705.2,72077.8,127.3,-39.4,39.1,241.8000000000029,3.1999999999970896
3912.0,39120.0,82987.0,72093.0,82707.9,72078.0,185.4,-17.5,39.12,279.1000000000058,15.0
3914.0,39140.0,83006.0,72086.0,82710.9,72078.1,232.9,-0.1,39.14,295.1000000000058,7.899999999994179
3916.0,39160.0,82999.0,72103.0,82713.7,72078.4,267.4,11.7,39.16,285.3000000000029,24.60000000000582
3918.0,39180.0,83012.0,72108.0,82716.7,72078.7,287.5,20.0,39.18,295.3000000000029,29.30000000000291
3920.0,39200.0,83017.0,72108.0,82719.7,72078.9,297.6,24.9,39.2,297.3000000000029,29.10000000000582
3922.0,39220.0,83020.0,72118.0,82722.7,72079.2,301.5,27.2,39.22,297.3000000000029,38.80000000000291
3924.0,39240.0,83052.0,72138.0,82725.9,72079.7,303.7,31.0,39.24,326.1000000000058,58.30000000000291
3926.0,39260.0,83073.0,72148.0,82729.3,72080.4,311.0,39.0,39.26,343.6999999999971,67.60000000000582
3928.0,39280.0,83125.0,72160.0,82733.2,72081.3,325.8,51.6,39.28,391.8000000000029,78.69999999999709
3930.0,39300.0,83145.0,72186.0,82737.2,72082.3,348.0,66.5,39.3,407.8000000000029,103.69999999999709
3932.0,39320.0,83120.0,72167.0,82741.2,72083.2,371.2,81.2,39.32,378.8000000000029,83.80000000000291
3934.0,39340.0,82902.0,72072.0,82743.5,72083.4,375.1,84.4,39.34,158.5,-11.39999999999418
3936.0,39360.0,82554.0,71935.0,82742.5,72082.2,312.4,56.8,39.36,-188.5,-147.1999999999971
3938.0,39380.0,82231.0,71781.0,82738.2,72079.5,153.6,-11.5,39.38,-507.1999999999971,-298.5
3940.0,39400.0,82019.0,71703.0,82731.3,72075.9,-82.8,-112.1,39.4,-712.3000000000029,-372.8999999999942
3942.0,39420.0,81958.0,71688.0,82723.7,72072.1,-339.5,-218.5,39.42,-765.6999999999971,-384.1000000000058
3944.0,39440.0,82001.0,71712.0,82716.4,72068.5,-551.0,-302.7,39.44,-715.3999999999942,-356.5
3946.0,39460.0,82114.0,71760.0,82710.1,72065.3,-676.0,-349.0,39.46,-596.1000000000058,-305.3000000000029
3948.0,39480.0,82248.0,71812.0,82705.1,72062.7,-704.4,-355.1,39.48,-457.1000000000058,-250.6999999999971
3950.0,39500.0,82363.0,71871.0,82701.4,72060.5,-652.6,-329.9,39.5,-338.3999999999942,-189.5
3952.0,39520.0,82448.0,71907.0,82698.7,72058.9,-550.3,-285.1,39.52,-250.6999999999971,-151.89999999999418
3954.0,39540.0,82530.0,71929.0,82696.7,72057.5,-430.0,-233.4,39.54,-166.6999999999971,-128.5
3956.0,39560.0,82593.0,71951.0,82695.5,72056.4,-313.3,-185.2,39.56,-102.5,-105.39999999999418
3958.0,39580.0,82625.0,71958.0,82694.8,72055.4,-211.7,-145.5,39.58,-69.80000000000291,-97.39999999999418
3960.0,39600.0,82601.0,71923.0,82693.9,72054.1,-135.7,-119.2,39.6,-92.89999999999418,-131.10000000000582
3962.0,39620.0,82553.0,71903.0,82692.6,72052.7,-95.0,-111.3,39.62,-139.60000000000582,-149.6999999999971
3964.0,39640.0,82493.0,71878.0,82690.8,72051.0,-91.2,-119.0,39.64,-197.8000000000029,-173.0
3966.0,39660.0,82442.0,71849.0,82688.3,72049.0,-118.6,-136.6,39.66,-246.3000000000029,-200.0
3968.0,39680.0,82395.0,71850.0,82685.4,72047.0,-165.3,-158.6,39.68,-290.3999999999942,-197.0
3970.0,39700.0,82392.0,71829.0,82682.5,72044.9,-216.0,-179.3,39.7,-290.5,-215.89999999999418
3972.0,39720.0,82405.0,71837.0,82679.7,72042.8,-255.5,-195.8,39.72,-274.6999999999971,-205.8000000000029
3974.0,39740.0,82457.0,71854.0,82677.4,72040.9,-274.4,-204.0,39.74,-220.39999999999418,-186.89999999999418
3976.0,39760.0,82525.0,71891.0,82675.6,72039.3,-266.7,-202.0,39.76,-150.60000000000582,-148.3000000000029
3978.0,39780.0,82585.0,71922.0,82674.6,72038.0,-233.5,-188.1,39.78,-89.60000000000582,-116.0
3980.0,39800.0,82662.0,71945.0,82674.2,72037.0,-181.3,-164.0,39.8,-12.19999999999709,-92.0
3982.0,39820.0,82727.0,71970.0,82674.6,72036.3,-116.0,-134.7,39.82,52.39999999999418,-66.30000000000291
3984.0,39840.0,82768.0,71994.0,82675.5,72035.8,-45.7,-104.6,39.84,92.5,-41.80000000000291
3986.0,39860.0,82817.0,72013.0,82676.8,72035.6,20.5,-75.3,39.86,140.1999999999971,-22.60000000000582
3988.0,39880.0,82842.0,72024.0,82678.5,72035.5,79.4,-49.1,39.88,163.5,-11.5
3990.0,39900.0,82625.0,71958.0,82679.1,72035.1,122.6,-28.7,39.9,-54.10000000000582,-77.10000000000582
3992.0,39920.0,82906.0,72055.0,82681.3,72035.3,136.1,-18.6,39.92,224.6999999999971,19.69999999999709
3994.0,39940.0,82938.0,72073.0,82683.8,72035.7,161.7,-4.7,39.94,254.1999999999971,37.30000000000291
3996.0,39960.0,82955.0,72080.0,82686.5,72036.1,195.7,11.8,39.96,268.5,43.89999999999418
3998.0,39980.0,82987.0,72099.0,82689.4,72036.7,229.5,27.6,39.98,297.6000000000058,62.30000000000291
4000.0,40000.0,82988.0,72109.0,82692.4,72037.4,260.0,42.5,40.0,295.6000000000058,71.60000000000582
