sample,time_ms,ir_raw,red_raw,ir_dc,red_dc,ir_ac,red_ac,time_s,ir_raw_minus_dc,red_raw_minus_dc
1040.0,10400.0,20254.0,24694.0,20254.0,24694.0,0.0,0.0,10.4,0.0,0.0
1042.0,10420.0,36918.0,43993.0,22506.3,27329.5,708.5,839.3,10.42,14411.7,16663.5
1044.0,10440.0,62173.0,66987.0,28952.2,33965.8,4971.2,5538.7,10.44,33220.8,33021.2
1046.0,10460.0,68096.0,64908.0,36668.4,40388.5,13575.4,13818.6,10.46,31427.6,24519.5
1048.0,10480.0,77367.0,71986.0,44077.1,46206.0,22284.4,20759.8,10.48,33289.9,25780.0
1050.0,10500.0,81776.0,74232.0,51081.5,51453.8,28559.9,24780.5,10.5,30694.5,22778.199999999997
1052.0,10520.0,83207.0,75237.0,57173.6,55933.6,31588.6,25857.6,10.52,26033.4,19303.4
1054.0,10540.0,84599.0,75877.0,62326.1,59694.1,31409.2,24577.0,10.54,22272.9,16182.900000000001
1056.0,10560.0,85525.0,76324.0,66697.8,62835.5,28943.1,21861.2,10.56,18827.199999999997,13488.5
1058.0,10580.0,86122.0,76581.0,70364.5,65436.5,25292.3,18564.3,10.58,15757.5,11144.5
1060.0,10600.0,86529.0,76750.0,73419.2,67578.8,21310.6,15279.9,10.6,13109.800000000003,9171.199999999997
1062.0,10620.0,86935.0,76885.0,75969.3,69344.4,17546.4,12344.9,10.62,10965.699999999997,7540.600000000006
1064.0,10640.0,87133.0,76937.0,78083.2,70785.9,14281.6,9889.7,10.64,9049.800000000003,6151.100000000006
1066.0,10660.0,87219.0,76994.0,79816.2,71963.6,11576.1,7910.1,10.66,7402.800000000003,5030.399999999994
1068.0,10680.0,87157.0,76998.0,81215.5,72918.5,9373.0,6344.2,10.68,5941.5,4079.5
1070.0,10700.0,86997.0,76945.0,82324.2,73685.5,7572.4,5106.9,10.7,4672.800000000003,3259.5
1072.0,10720.0,86920.0,76958.0,83200.2,74305.4,6082.8,4119.2,10.72,3719.800000000003,2652.600000000006
1074.0,10740.0,86953.0,76941.0,83913.2,74808.8,4861.7,3330.5,10.74,3039.800000000003,2132.199999999997
1076.0,10760.0,86990.0,76933.0,84494.5,75214.5,3886.1,2697.1,10.76,2495.5,1718.5
1078.0,10780.0,86986.0,76920.0,84964.8,75538.1,3118.0,2182.1,10.78,2021.199999999997,1381.8999999999942
1080.0,10800.0,87077.0,77007.0,85358.9,75814.4,2517.0,1767.2,10.8,1718.1000000000058,1192.6000000000058
1082.0,10820.0,87140.0,77076.0,85694.0,76049.7,2058.4,1446.4,10.82,1446.0,1026.300000000003
1084.0,10840.0,87180.0,77088.0,85978.7,76245.2,1711.8,1200.7,10.84,1201.300000000003,842.8000000000029
1086.0,10860.0,87200.0,77136.0,86211.2,76411.1,1438.9,1006.5,10.86,988.8000000000029,724.8999999999942
1088.0,10880.0,87299.0,77205.0,86414.5,76558.2,1214.9,853.1,10.88,884.5,646.8000000000029
1090.0,10900.0,87395.0,77262.0,86595.4,76689.9,1036.9,735.8,10.9,799.6000000000058,572.1000000000058
1092.0,10920.0,87441.0,77291.0,86753.5,76802.7,898.5,643.8,10.92,687.5,488.3000000000029
1094.0,10940.0,87503.0,77290.0,86891.3,76895.9,785.8,564.3,10.94,611.6999999999971,394.1000000000058
1096.0,10960.0,87500.0,77261.0,87007.4,76967.0,690.0,486.4,10.96,492.6000000000058,294.0
1098.0,10980.0,87482.0,77171.0,87099.9,77010.4,599.5,401.9,10.98,382.1000000000058,160.60000000000582
1100.0,11000.0,87432.0,77065.0,87166.7,77025.9,506.0,304.0,11.0,265.3000000000029,39.10000000000582
1102.0,11020.0,87254.0,76906.0,87193.3,77011.1,400.8,192.9,11.02,60.69999999999709,-105.10000000000582
1104.0,11040.0,87043.0,76742.0,87174.1,76967.7,268.3,70.2,11.04,-131.10000000000582,-225.6999999999971
1106.0,11060.0,86873.0,76658.0,87123.3,76911.9,110.7,-53.6,11.06,-250.3000000000029,-253.89999999999418
1108.0,11080.0,86790.0,76564.0,87062.2,76849.1,-45.3,-157.9,11.08,-272.1999999999971,-285.1000000000058
1110.0,11100.0,86764.0,76540.0,87005.5,76790.7,-167.1,-231.4,11.1,-241.5,-250.6999999999971
1112.0,11120.0,86794.0,76534.0,86963.8,76741.5,-234.3,-266.5,11.12,-169.8000000000029,-207.5
1114.0,11140.0,86858.0,76558.0,86940.5,76706.6,-243.4,-263.7,11.14,-82.5,-148.60000000000582
1116.0,11160.0,86945.0,76586.0,86937.9,76682.6,-204.0,-231.5,11.16,7.100000000005821,-96.60000000000582
1118.0,11180.0,86975.0,76572.0,86944.0,76663.5,-135.1,-184.3,11.18,31.0,-91.5
1120.0,11200.0,86958.0,76576.0,86947.2,76646.0,-66.0,-139.7,11.2,10.80000000000291,-70.0
1122.0,11220.0,86949.0,76559.0,86949.8,76629.9,-16.5,-105.0,11.22,-0.8000000000029104,-70.89999999999418
1124.0,11240.0,86950.0,76547.0,86949.0,76615.6,9.0,-81.3,11.24,1.0,-68.60000000000582
1126.0,11260.0,86925.0,76534.0,86944.5,76600.0,14.9,-68.2,11.26,-19.5,-66.0
1128.0,11280.0,86987.0,76579.0,86949.3,76595.0,11.6,-59.1,11.28,37.69999999999709,-16.0
1130.0,11300.0,87006.0,76611.0,86960.3,76596.3,15.7,-44.1,11.3,45.69999999999709,14.69999999999709
1132.0,11320.0,87043.0,76652.0,86974.7,76605.5,27.0,-22.0,11.32,68.30000000000291,46.5
1134.0,11340.0,87067.0,76692.0,86990.6,76619.9,41.6,4.9,11.34,76.39999999999418,72.10000000000582
1136.0,11360.0,87089.0,76707.0,87008.6,76635.6,56.4,32.0,11.36,80.39999999999418,71.39999999999418
1138.0,11380.0,87068.0,76706.0,87020.1,76649.5,66.2,52.7,11.38,47.89999999999418,56.5
1140.0,11400.0,87080.0,76686.0,87031.2,76659.0,66.6,62.7,11.4,48.80000000000291,27.0
1142.0,11420.0,87056.0,76671.0,87037.2,76662.6,60.8,59.2,11.42,18.80000000000291,8.39999999999418
1144.0,11440.0,87039.0,76639.0,87039.1,76660.1,48.4,44.5,11.44,-0.10000000000582077,-21.10000000000582
1146.0,11460.0,87027.0,76640.0,87037.8,76655.1,31.8,22.6,11.46,-10.80000000000291,-15.10000000000582
1148.0,11480.0,86999.0,76594.0,87033.3,76644.4,14.5,0.0,11.48,-34.30000000000291,-50.39999999999418
1150.0,11500.0,86973.0,76571.0,87022.8,76629.8,-4.2,-23.2,11.5,-49.80000000000291,-58.80000000000291
1152.0,11520.0,86981.0,76569.0,87014.1,76618.5,-22.5,-42.0,11.52,-33.10000000000582,-49.5
1154.0,11540.0,87028.0,76614.0,87013.2,76618.0,-32.0,-47.4,11.54,14.80000000000291,-4.0
1156.0,11560.0,87070.0,76662.0,87021.5,76624.9,-25.1,-36.1,11.56,48.5,37.10000000000582
1158.0,11580.0,87152.0,76736.0,87042.5,76644.0,-1.6,-9.6,11.58,109.5,92.0
1160.0,11600.0,87203.0,76793.0,87071.4,76667.6,35.9,26.3,11.6,131.60000000000582,125.39999999999418
1162.0,11620.0,87258.0,76799.0,87106.1,76690.3,78.0,61.6,11.62,151.89999999999418,108.69999999999709
1164.0,11640.0,87234.0,76802.0,87131.5,76709.5,111.7,85.2,11.64,102.5,92.5
1166.0,11660.0,87171.0,76748.0,87144.0,76718.8,122.4,92.4,11.66,27.0,29.19999999999709
1168.0,11680.0,87069.0,76692.0,87133.0,76718.9,100.4,80.1,11.68,-64.0,-26.89999999999418
1170.0,11700.0,86882.0,76623.0,87093.1,76704.5,42.9,48.7,11.7,-211.10000000000582,-81.5
1172.0,11720.0,86721.0,76576.0,87027.6,76683.3,-47.7,4.3,11.72,-306.6000000000058,-107.30000000000291
1174.0,11740.0,86600.0,76561.0,86951.3,76659.8,-151.9,-41.2,11.74,-351.3000000000029,-98.80000000000291
1176.0,11760.0,86543.0,76533.0,86878.3,76635.8,-242.1,-76.8,11.76,-335.3000000000029,-102.80000000000291
1178.0,11780.0,86508.0,76528.0,86810.8,76614.6,-299.8,-98.4,11.78,-302.8000000000029,-86.60000000000582
1180.0,11800.0,86531.0,76529.0,86757.9,76598.2,-319.5,-104.5,11.8,-226.89999999999418,-69.19999999999709
1182.0,11820.0,86553.0,76515.0,86715.1,76583.2,-304.5,-98.5,11.82,-162.10000000000582,-68.19999999999709
1184.0,11840.0,86529.0,76516.0,86679.3,76571.1,-266.5,-86.9,11.84,-150.3000000000029,-55.10000000000582
1186.0,11860.0,86556.0,76512.0,86653.9,76560.9,-219.9,-73.0,11.86,-97.89999999999418,-48.89999999999418
1188.0,11880.0,86578.0,76537.0,86638.4,76555.5,-169.8,-58.9,11.88,-60.39999999999418,-18.5
1190.0,11900.0,86604.0,76529.0,86631.4,76550.3,-120.1,-44.3,11.9,-27.39999999999418,-21.30000000000291
1192.0,11920.0,86621.0,76534.0,86629.3,76547.5,-75.1,-31.8,11.92,-8.30000000000291,-13.5
1194.0,11940.0,86615.0,76521.0,86625.6,76543.2,-40.9,-22.2,11.94,-10.60000000000582,-22.19999999999709
1196.0,11960.0,86579.0,76501.0,86618.2,76536.3,-21.4,-18.5,11.96,-39.19999999999709,-35.30000000000291
1198.0,11980.0,86554.0,76496.0,86606.3,76527.8,-18.4,-21.2,11.98,-52.30000000000291,-31.80000000000291
1200.0,12000.0,86515.0,76456.0,86590.5,76517.4,-27.3,-26.5,12.0,-75.5,-61.39999999999418
1202.0,12020.0,86463.0,76423.0,86568.9,76501.2,-44.1,-36.4,12.02,-105.89999999999418,-78.19999999999709
1204.0,12040.0,86440.0,76400.0,86546.8,76481.9,-64.6,-51.4,12.04,-106.80000000000291,-81.89999999999418
1206.0,12060.0,86453.0,76397.0,86527.5,76468.0,-81.8,-63.8,12.06,-74.5,-71.0
1208.0,12080.0,86454.0,76402.0,86513.0,76454.0,-88.3,-69.7,12.08,-59.0,-52.0
1210.0,12100.0,86450.0,76397.0,86500.3,76443.3,-84.5,-68.8,12.1,-50.30000000000291,-46.30000000000291
1212.0,12120.0,86466.0,76439.0,86493.0,76439.5,-73.8,-61.2,12.12,-27.0,-0.5
1214.0,12140.0,86501.0,76457.0,86494.1,76443.9,-55.4,-42.7,12.14,6.899999999994179,13.10000000000582
1216.0,12160.0,86529.0,76499.0,86499.6,76453.4,-31.1,-17.6,12.16,29.39999999999418,45.60000000000582
1218.0,12180.0,86553.0,76533.0,86509.8,76467.1,-4.7,9.5,12.18,43.19999999999709,65.89999999999418
1220.0,12200.0,86599.0,76574.0,86523.9,76485.0,19.9,35.3,12.2,75.10000000000582,89.0
1222.0,12220.0,86600.0,76588.0,86537.5,76503.0,41.0,57.5,12.22,62.5,85.0
1224.0,12240.0,86618.0,76599.0,86552.9,76519.9,56.2,72.4,12.24,65.10000000000582,79.10000000000582
1226.0,12260.0,86638.0,76608.0,86567.9,76535.9,65.3,79.3,12.26,70.10000000000582,72.10000000000582
1228.0,12280.0,86651.0,76595.0,86584.2,76547.3,70.5,78.7,12.28,66.80000000000291,47.69999999999709
1230.0,12300.0,86548.0,76531.0,86582.6,76547.6,67.1,67.9,12.3,-34.60000000000582,-16.60000000000582
1232.0,12320.0,86394.0,76447.0,86553.9,76533.6,36.9,41.5,12.32,-159.89999999999418,-86.60000000000582
1234.0,12340.0,86192.0,76348.0,86493.4,76502.9,-29.8,-2.6,12.34,-301.3999999999942,-154.89999999999418
1236.0,12360.0,85978.0,76263.0,86405.0,76461.4,-129.3,-59.4,12.36,-427.0,-198.39999999999418
1238.0,12380.0,85834.0,76206.0,86302.5,76413.3,-244.6,-118.8,12.38,-468.5,-207.3000000000029
1240.0,12400.0,85765.0,76150.0,86204.3,76365.1,-346.0,-167.9,12.4,-439.3000000000029,-215.10000000000582
1242.0,12420.0,85752.0,76151.0,86119.3,76323.6,-408.0,-198.5,12.42,-367.3000000000029,-172.60000000000582
1244.0,12440.0,85781.0,76152.0,86053.8,76291.3,-420.1,-204.3,12.44,-272.8000000000029,-139.3000000000029
1246.0,12460.0,85784.0,76173.0,86000.1,76269.8,-389.4,-187.2,12.46,-216.10000000000582,-96.80000000000291
1248.0,12480.0,85759.0,76164.0,85954.3,76249.3,-335.4,-157.4,12.48,-195.3000000000029,-85.30000000000291
1250.0,12500.0,85762.0,76170.0,85916.1,76234.5,-277.5,-126.0,12.5,-154.10000000000582,-64.5
1252.0,12520.0,85775.0,76193.0,85888.7,76223.8,-222.2,-97.1,12.52,-113.69999999999709,-30.80000000000291
1254.0,12540.0,85810.0,76194.0,85875.8,76217.3,-167.6,-70.7,12.54,-65.80000000000291,-23.30000000000291
1256.0,12560.0,85842.0,76209.0,85869.9,76214.8,-115.1,-47.7,12.56,-27.89999999999418,-5.80000000000291
1258.0,12580.0,85873.0,76200.0,85870.5,76213.1,-68.6,-28.1,12.58,2.5,-13.10000000000582
1260.0,12600.0,85894.0,76189.0,85872.7,76210.5,-31.4,-14.9,12.6,21.30000000000291,-21.5
1262.0,12620.0,85860.0,76176.0,85870.1,76204.7,-7.2,-10.2,12.62,-10.10000000000582,-28.69999999999709
1264.0,12640.0,85853.0,76177.0,85865.5,76199.2,0.9,-12.4,12.64,-12.5,-22.19999999999709
1266.0,12660.0,85832.0,76175.0,85859.4,76193.0,-1.5,-17.2,12.66,-27.39999999999418,-18.0
1268.0,12680.0,85839.0,76146.0,85857.2,76184.9,-6.9,-22.2,12.68,-18.19999999999709,-38.89999999999418
1270.0,12700.0,85831.0,76161.0,85853.0,76179.5,-11.2,-27.0,12.7,-22.0,-18.5
1272.0,12720.0,85841.0,76144.0,85851.2,76173.4,-13.9,-28.4,12.72,-10.19999999999709,-29.39999999999418
1274.0,12740.0,85866.0,76136.0,85851.7,76166.1,-13.4,-29.3,12.74,14.30000000000291,-30.10000000000582
1276.0,12760.0,85903.0,76151.0,85857.8,76161.7,-7.6,-29.8,12.76,45.19999999999709,-10.69999999999709
1278.0,12780.0,85961.0,76169.0,85873.6,76161.8,7.5,-25.6,12.78,87.39999999999418,7.19999999999709
1280.0,12800.0,85998.0,76177.0,85896.2,76163.7,33.2,-16.6,12.8,101.80000000000291,13.30000000000291
1282.0,12820.0,86051.0,76187.0,85923.2,76167.2,62.8,-5.8,12.82,127.80000000000291,19.80000000000291
1284.0,12840.0,86076.0,76191.0,85951.3,76173.2,90.5,5.8,12.84,124.69999999999709,17.80000000000291
1286.0,12860.0,86092.0,76191.0,85979.0,76176.4,111.6,14.4,12.86,113.0,14.60000000000582
1288.0,12880.0,86132.0,76170.0,86006.9,76176.8,123.2,17.3,12.88,125.10000000000582,-6.80000000000291
1290.0,12900.0,86149.0,76178.0,86032.4,76174.8,127.4,12.7,12.9,116.60000000000582,3.1999999999970896
1292.0,12920.0,86201.0,76176.0,86062.1,76174.6,127.5,6.4,12.92,138.89999999999418,1.3999999999941792
1294.0,12940.0,86204.0,76184.0,86089.2,76176.7,128.4,3.1,12.94,114.80000000000291,7.30000000000291
1296.0,12960.0,86140.0,76152.0,86103.1,76174.2,122.9,1.9,12.96,36.89999999999418,-22.19999999999709
1298.0,12980.0,86011.0,76099.0,86091.7,76164.1,95.9,-4.3,12.98,-80.69999999999709,-65.10000000000582
1300.0,13000.0,85800.0,76019.0,86047.3,76139.9,35.8,-23.1,13.0,-247.3000000000029,-120.89999999999418
1302.0,13020.0,85615.0,75938.0,85972.5,76105.4,-61.3,-56.5,13.02,-357.5,-167.39999999999418
1304.0,13040.0,85473.0,75902.0,85882.0,76066.6,-178.1,-97.9,13.04,-409.0,-164.60000000000582
1306.0,13060.0,85414.0,75875.0,85795.5,76031.3,-283.3,-132.8,13.06,-381.5,-156.3000000000029
1308.0,13080.0,85362.0,75855.0,85713.6,75998.6,-352.7,-153.0,13.08,-351.6000000000058,-143.60000000000582
1310.0,13100.0,85352.0,75858.0,85645.3,75970.8,-380.0,-158.4,13.1,-293.3000000000029,-112.80000000000291
1312.0,13120.0,85380.0,75877.0,85593.1,75952.5,-367.0,-148.3,13.12,-213.10000000000582,-75.5
1314.0,13140.0,85408.0,75886.0,85557.0,75938.4,-321.6,-126.1,13.14,-149.0,-52.39999999999418
1316.0,13160.0,85465.0,75915.0,85536.2,75931.1,-257.0,-98.7,13.16,-71.19999999999709,-16.10000000000582
1318.0,13180.0,85514.0,75929.0,85529.5,75928.9,-183.2,-68.5,13.18,-15.5,0.10000000000582077
1320.0,13200.0,85604.0,75951.0,85540.5,75931.5,-106.9,-39.1,13.2,63.5,19.5
1322.0,13220.0,85644.0,75960.0,85557.9,75937.1,-33.3,-12.5,13.22,86.10000000000582,22.89999999999418
1324.0,13240.0,85682.0,75966.0,85579.5,75944.2,27.2,9.2,13.24,102.5,21.80000000000291
1326.0,13260.0,85718.0,75957.0,85603.3,75948.1,70.7,22.6,13.26,114.69999999999709,8.89999999999418
1328.0,13280.0,85712.0,75985.0,85622.6,75954.4,96.2,27.3,13.28,89.39999999999418,30.60000000000582
1330.0,13300.0,85710.0,75977.0,85639.8,75956.5,104.3,27.1,13.3,70.19999999999709,20.5
1332.0,13320.0,85715.0,75971.0,85655.9,75958.3,100.8,22.8,13.32,59.10000000000582,12.69999999999709
1334.0,13340.0,85737.0,75979.0,85670.4,75960.3,90.8,17.2,13.34,66.60000000000582,18.69999999999709
1336.0,13360.0,85765.0,75968.0,85686.9,75962.4,80.7,13.5,13.36,78.10000000000582,5.600000000005821
1338.0,13380.0,85807.0,75993.0,85706.3,75970.1,75.5,13.8,13.38,100.69999999999709,22.89999999999418
1340.0,13400.0,85828.0,75996.0,85717.1,75973.3,77.5,17.7,13.4,110.89999999999418,22.69999999999709
1342.0,13420.0,85856.0,76019.0,85718.3,75973.8,86.3,23.1,13.42,137.6999999999971,45.19999999999709
1344.0,13440.0,85868.0,76050.0,85719.8,75974.4,102.3,31.4,13.44,148.1999999999971,75.60000000000582
1346.0,13460.0,85908.0,76043.0,85721.7,75975.0,124.3,42.7,13.46,186.3000000000029,68.0
1348.0,13480.0,85915.0,76056.0,85723.6,75975.7,149.6,53.0,13.48,191.39999999999418,80.30000000000291
1350.0,13500.0,85965.0,76048.0,85726.0,75976.5,174.4,63.1,13.5,239.0,71.5
1352.0,13520.0,86004.0,76054.0,85728.5,75977.4,200.5,72.0,13.52,275.5,76.60000000000582
1354.0,13540.0,86026.0,76067.0,85731.5,75978.3,228.8,79.5,13.54,294.5,88.69999999999709
1356.0,13560.0,86055.0,76093.0,85734.6,75979.4,257.2,87.3,13.56,320.3999999999942,113.60000000000582
1358.0,13580.0,86059.0,76108.0,85737.8,75980.7,284.3,97.3,13.58,321.1999999999971,127.30000000000291
1360.0,13600.0,86074.0,76110.0,85741.3,75981.9,307.7,107.5,13.6,332.6999999999971,128.10000000000582
1362.0,13620.0,86037.0,76101.0,85744.4,75983.1,323.4,115.7,13.62,292.6000000000058,117.89999999999418
1364.0,13640.0,85943.0,76057.0,85746.7,75983.9,321.0,117.5,13.64,196.3000000000029,73.10000000000582
1366.0,13660.0,85778.0,75973.0,85747.4,75984.1,283.9,104.3,13.66,30.60000000000582,-11.10000000000582
1368.0,13680.0,85543.0,75893.0,85746.0,75983.3,197.1,68.0,13.68,-203.0,-90.30000000000291
1370.0,13700.0,85409.0,75823.0,85742.9,75981.9,60.1,12.0,13.7,-333.8999999999942,-158.89999999999418
1372.0,13720.0,85360.0,75829.0,85739.1,75980.3,-96.3,-52.3,13.72,-379.1000000000058,-151.3000000000029
1374.0,13740.0,85391.0,75841.0,85735.6,75978.8,-230.5,-105.9,13.74,-344.6000000000058,-137.8000000000029
1376.0,13760.0,85456.0,75880.0,85732.6,75977.7,-313.4,-135.5,13.76,-276.6000000000058,-97.69999999999709
1378.0,13780.0,85540.0,75908.0,85730.5,75976.9,-336.4,-138.9,13.78,-190.5,-68.89999999999418
1380.0,13800.0,85611.0,75927.0,85729.1,75976.4,-307.9,-122.8,13.8,-118.10000000000582,-49.39999999999418
1382.0,13820.0,85692.0,75980.0,85728.5,75976.3,-246.5,-95.1,13.82,-36.5,3.6999999999970896
1384.0,13840.0,85768.0,76005.0,85728.7,75976.5,-166.5,-58.5,13.84,39.30000000000291,28.5
1386.0,13860.0,85847.0,76036.0,85729.7,75977.1,-79.1,-19.9,13.86,117.30000000000291,58.89999999999418
1388.0,13880.0,85902.0,76057.0,85731.3,75977.8,7.7,15.8,13.88,170.6999999999971,79.19999999999709
1390.0,13900.0,85953.0,76096.0,85733.3,75978.9,85.6,48.1,13.9,219.6999999999971,117.10000000000582
1392.0,13920.0,85953.0,76064.0,85735.5,75979.7,148.7,74.2,13.92,217.5,84.30000000000291
1394.0,13940.0,85933.0,76048.0,85737.5,75980.4,191.1,86.9,13.94,195.5,67.60000000000582
1396.0,13960.0,85925.0,76056.0,85739.4,75981.1,210.7,88.1,13.96,185.60000000000582,74.89999999999418
1398.0,13980.0,85954.0,76059.0,85741.6,75981.9,215.4,84.8,13.98,212.39999999999418,77.10000000000582
1400.0,14000.0,85969.0,76074.0,85743.8,75982.8,216.4,82.4,14.0,225.1999999999971,91.19999999999709
1402.0,14020.0,85989.0,76086.0,85746.2,75983.9,219.3,84.4,14.02,242.8000000000029,102.10000000000582
1404.0,14040.0,86043.0,76125.0,85748.9,75985.2,227.9,92.1,14.04,294.1000000000058,139.8000000000029
1406.0,14060.0,86061.0,76132.0,85752.0,75986.6,246.0,106.2,14.06,309.0,145.39999999999418
1408.0,14080.0,86107.0,76163.0,85755.4,75988.2,270.8,122.6,14.08,351.6000000000058,174.8000000000029
1410.0,14100.0,86134.0,76171.0,85759.0,75990.0,300.2,140.4,14.1,375.0,181.0
1412.0,14120.0,86188.0,76174.0,85763.2,75991.8,333.5,156.6,14.12,424.8000000000029,182.1999999999971
1414.0,14140.0,86223.0,76182.0,85767.8,75993.6,371.3,170.0,14.14,455.1999999999971,188.39999999999418
1416.0,14160.0,86252.0,76200.0,85772.5,75995.7,409.1,182.2,14.16,479.5,204.3000000000029
1418.0,14180.0,86295.0,76195.0,85777.6,75997.7,444.1,192.4,14.18,517.3999999999942,197.3000000000029
1420.0,14200.0,86322.0,76213.0,85783.0,75999.8,476.5,199.0,14.2,539.0,213.1999999999971
1422.0,14220.0,86339.0,76236.0,85788.5,76002.1,505.4,204.9,14.22,550.5,233.89999999999418
1424.0,14240.0,86371.0,76234.0,85794.3,76004.3,530.9,212.5,14.24,576.6999999999971,229.6999999999971
1426.0,14260.0,86394.0,76249.0,85800.2,76006.7,553.7,219.8,14.26,593.8000000000029,242.3000000000029
1428.0,14280.0,86423.0,76240.0,85806.4,76009.1,574.9,227.1,14.28,616.6000000000058,230.89999999999418
1430.0,14300.0,86433.0,76242.0,85812.6,76011.5,593.5,234.0,14.3,620.3999999999942,230.5
1432.0,14320.0,86339.0,76185.0,85818.0,76013.5,601.4,235.9,14.32,521.0,171.5
1434.0,14340.0,86180.0,76129.0,85822.0,76014.9,578.4,221.5,14.34,358.0,114.10000000000582
1436.0,14360.0,85972.0,76064.0,85824.1,76015.4,507.8,185.9,14.36,147.89999999999418,48.60000000000582
1438.0,14380.0,85800.0,75970.0,85824.4,76015.1,387.3,131.2,14.38,-24.39999999999418,-45.10000000000582
1440.0,14400.0,85672.0,75933.0,85823.2,76014.3,232.9,63.1,14.4,-151.1999999999971,-81.30000000000291
1442.0,14420.0,85658.0,75923.0,85821.6,76013.4,75.3,-2.2,14.42,-163.60000000000582,-90.39999999999418
1444.0,14440.0,85702.0,75929.0,85820.1,76012.6,-49.6,-50.4,14.44,-118.10000000000582,-83.60000000000582
1446.0,14460.0,85727.0,75946.0,85819.1,76011.9,-121.9,-77.4,14.46,-92.10000000000582,-65.89999999999418
1448.0,14480.0,85823.0,76001.0,85818.7,76011.7,-142.5,-82.8,14.48,4.30000000000291,-10.69999999999709
1450.0,14500.0,85905.0,76051.0,85819.4,76011.9,-113.5,-67.1,14.5,85.60000000000582,39.10000000000582
1452.0,14520.0,86011.0,76086.0,85821.2,76012.5,-45.8,-33.8,14.52,189.8000000000029,73.5
1454.0,14540.0,86074.0,76138.0,85823.6,76013.7,43.6,9.1,14.54,250.39999999999418,124.30000000000291
1456.0,14560.0,86146.0,76148.0,85826.7,76015.0,136.3,54.8,14.56,319.3000000000029,133.0
1458.0,14580.0,86181.0,76159.0,85830.1,76016.4,220.7,94.5,14.58,350.8999999999942,142.60000000000582
1460.0,14600.0,86174.0,76161.0,85833.5,76017.9,286.4,123.1,14.6,340.5,143.10000000000582
1462.0,14620.0,86164.0,76137.0,85836.8,76019.1,326.4,137.8,14.62,327.1999999999971,117.89999999999418
1464.0,14640.0,86143.0,76116.0,85839.9,76020.0,342.1,137.6,14.64,303.1000000000058,96.0
1466.0,14660.0,86124.0,76092.0,85842.9,76020.8,338.7,125.7,14.66,281.1000000000058,71.19999999999709
1468.0,14680.0,86128.0,76082.0,85845.7,76021.5,324.3,107.9,14.68,282.3000000000029,60.5
1470.0,14700.0,86138.0,76080.0,85848.7,76022.1,308.8,88.9,14.7,289.3000000000029,57.89999999999418
1472.0,14720.0,86169.0,76092.0,85851.7,76022.8,298.4,73.8,14.72,317.3000000000029,69.19999999999709
1474.0,14740.0,86189.0,76114.0,85852.5,76022.7,261.8,54.9,14.74,336.5,91.30000000000291
1476.0,14760.0,86236.0,76122.0,85856.2,76023.6,238.6,45.1,14.76,379.8000000000029,98.39999999999418
1478.0,14780.0,86269.0,76124.0,85860.2,76024.6,264.7,53.4,14.78,408.8000000000029,99.39999999999418
1480.0,14800.0,86294.0,76130.0,85864.5,76025.7,312.9,69.2,14.8,429.5,104.30000000000291
1482.0,14820.0,86338.0,76143.0,85869.1,76026.9,364.7,86.3,14.82,468.8999999999942,116.10000000000582
1484.0,14840.0,86350.0,76139.0,85874.0,76028.0,412.5,100.1,14.84,476.0,111.0
1486.0,14860.0,86386.0,76141.0,85879.0,76029.1,451.3,108.6,14.86,507.0,111.89999999999418
1488.0,14880.0,86412.0,76176.0,85884.2,76030.4,481.3,114.5,14.88,527.8000000000029,145.60000000000582
1490.0,14900.0,86468.0,76177.0,85889.9,76031.9,507.0,122.9,14.9,578.1000000000058,145.10000000000582
1492.0,14920.0,86468.0,76186.0,85895.6,76033.4,531.6,132.6,14.92,572.3999999999942,152.60000000000582
1494.0,14940.0,86489.0,76183.0,85901.4,76034.9,551.5,140.8,14.94,587.6000000000058,148.10000000000582
1496.0,14960.0,86522.0,76197.0,85907.4,76036.5,568.4,147.2,14.96,614.6000000000058,160.5
1498.0,14980.0,86521.0,76196.0,85913.6,76038.1,585.5,153.1,14.98,607.3999999999942,157.89999999999418
1500.0,15000.0,86517.0,76202.0,85919.6,76039.7,598.6,156.6,15.0,597.3999999999942,162.3000000000029
1502.0,15020.0,86454.0,76161.0,85925.2,76040.9,601.1,155.8,15.02,528.8000000000029,120.10000000000582
1504.0,15040.0,86322.0,76105.0,85929.5,76041.7,579.5,143.4,15.04,392.5,63.30000000000291
1506.0,15060.0,86129.0,76015.0,85932.0,76041.7,517.5,115.0,15.06,197.0,-26.69999999999709
1508.0,15080.0,85944.0,75935.0,85932.4,76041.0,405.6,69.0,15.08,11.60000000000582,-106.0
1510.0,15100.0,85811.0,75885.0,85931.4,76039.6,255.4,7.7,15.1,-120.39999999999418,-154.60000000000582
1512.0,15120.0,85756.0,75890.0,85929.8,76038.1,98.2,-56.2,15.12,-173.8000000000029,-148.10000000000582
1514.0,15140.0,86338.0,76143.0,85931.0,76037.9,-21.7,-101.1,15.14,407.0,105.10000000000582
1516.0,15160.0,85832.0,75921.0,85930.0,76036.6,-47.0,-105.9,15.16,-98.0,-115.60000000000582
1518.0,15180.0,85879.0,75959.0,85929.4,76035.6,-61.9,-107.9,15.18,-50.39999999999418,-76.60000000000582
